description,sel_qty,title,url,price,outofstock,img_urls,oldprice
"Peacock Candles 6S 
",0,Peacock Candles 6S 8050,https://allforyou.sg/prayer-needs-2,$1.85,False,https://a4ucontent.blob.core.windows.net/images/0049336_0.png,
"Tian Gong Jin <br/>
<span style=""font-family: SimSun, SimHei, Serif;"">（天公金）</span>",0,Tian Gong Jin C6,https://allforyou.sg/prayer-needs-2,$1.30,False,https://a4ucontent.blob.core.windows.net/images/0051945_0.png,
"Bai Bai Guan Ying (Xiao Bao)<br/>
<span style=""font-family: SimSun, SimHei, Serif;"">（拜拜观音）</span>
",0,Bai Bai Guan Ying(Xiao BAO)37,https://allforyou.sg/prayer-needs-2,$0.60,False,https://a4ucontent.blob.core.windows.net/images/0051940_0.png,
"Bai Bai Bo Gong (Xiao BAO)<br/>
<span style=""font-family: SimSun, SimHei, Serif;"">（拜拜伯公）</span>",0,Bai Bai Bo Gong(Xiao BAO)36,https://allforyou.sg/prayer-needs-2,$0.60,False,https://a4ucontent.blob.core.windows.net/images/0051941_0.png,
"Golden Coin <br/>
Incense Coils <br/>
<span style=""font-family: SimSun, SimHei, Serif;"">熏香线圈</span><br/>
<span style =""color:grey;""> 10 COILS </span>",0,G/Coin Incense Coils 10COILS,https://allforyou.sg/prayer-needs-2,$2.00,False,https://a4ucontent.blob.core.windows.net/images/0048077_0.png,
"<span style=""font-family: SimSun, SimHei, Serif;"">财神香王 </span>",0,Caishen Xiang Wang 6668(6.8)A13,https://allforyou.sg/prayer-needs-2,$3.40,False,https://a4ucontent.blob.core.windows.net/images/0049351_0.png,
"<span style=""font-family: SimSun, SimHei, Serif;"">观音堂香王 </span>",0,Guan Yin Tan Xiang Wang P32,https://allforyou.sg/prayer-needs-2,$3.30,False,https://a4ucontent.blob.core.windows.net/images/0049356_0.png,
"Bai Bai Tian Gong (Xiao BAO)<br/>
<span style=""font-family: SimSun, SimHei, Serif;"">（拜拜天公）</span>",0,Bai Bai Tian Gong(Xiao BAO)38,https://allforyou.sg/prayer-needs-2,$0.60,False,https://a4ucontent.blob.core.windows.net/images/0051944_0.png,
"Fo Gong Gong Tan Xiang A33
",0,Fo Gong Gong Tan Xiang A33,https://allforyou.sg/prayer-needs-2,$3.10,True,https://a4ucontent.blob.core.windows.net/images/0051943_0.png,
"Bai Bai Zu Xian(Xiao BAO)<br/>
<span style=""font-family: SimSun, SimHei, Serif;"">拜祖先 </span>",0,Bai Bai Zu Xian(Xiao BAO)39,https://allforyou.sg/prayer-needs-2,$0.60,False,https://a4ucontent.blob.core.windows.net/images/0049362_0.png,
"Praying Candles<br/>
<span style=""font-family: SimSun, SimHei, Serif;"">一／二两脚蠋 </span>",0,Yi/Er Liang Jiao Zhu D1,https://allforyou.sg/prayer-needs-2,$1.60,False,https://a4ucontent.blob.core.windows.net/images/0049361_0.png,
"Zu Xian D4<br/>
<span style=""font-family: SimSun, SimHei, Serif;""> 拜祖先 </span>",0,Zu Xian D4,https://allforyou.sg/prayer-needs-2,$2.80,True,https://a4ucontent.blob.core.windows.net/images/0049339_0.png,
"<span style=""font-family: SimSun, SimHei, Serif;"">金纸一碟</span>",0,Jin Shang Jin Jin Zhi C7,https://allforyou.sg/prayer-needs-2,$1.00,False,https://a4ucontent.blob.core.windows.net/images/0049344_0.png,
"<span style=""font-family: SimSun, SimHei, Serif;"">拜拜金纸</span>
",0,Bai Bai Jin Zhi C9,https://allforyou.sg/prayer-needs-2,$4.00,False,https://a4ucontent.blob.core.windows.net/images/0049378_0.png,
"Clairol <br/>
Break's Over Hair Conditioner <br/>
<span style=""color:gray""> 300ml",0,E-Clairol BREAK'S Over H/Cond 300ML,https://allforyou.sg/online-deals,$4.70,False,https://a4ucontent.blob.core.windows.net/images/0047539_0.png,
"Clairol <br/>
Break's Over Shampoo <br/>
<span style=""color:gray""> 300ml </span>",0,E-Clairol BREAK'S Over Shampoo 300ML,https://allforyou.sg/online-deals,$4.70,False,https://a4ucontent.blob.core.windows.net/images/0047542_0.png,
"Clairol <br/>
Colour Me Shampoo <br/>
<span style=""color:gray""> 300ml </span>",0,E-Clairol Colour Me Shampoo 300ML,https://allforyou.sg/online-deals,$4.70,False,https://a4ucontent.blob.core.windows.net/images/0047544_0.png,
"Clairol <br/>
Colour Me Shiny Hair Conditioner <br/>
<span style=""color:gray""> 300ml </span>",0,E-Clairol Colour Me Shiny H/Cond 300ML,https://allforyou.sg/online-deals,$4.70,False,https://a4ucontent.blob.core.windows.net/images/0047538_0.png,
"Clairol <br/>
Dangerously Straight Hair Conditioner <br/>
<span style=""color:gray""> 300ml </span>",0,E-Clairol D/Straight H/Cond 300ML,https://allforyou.sg/online-deals,$4.70,False,https://a4ucontent.blob.core.windows.net/images/0047244_0.png,
"Clairol <br/>
Dangerously Straight Shampoo <br/>
<span style=""color:gray""> 300ml </span>",0,E-Clairol D/Straight Shampoo 300ML,https://allforyou.sg/online-deals,$4.70,False,https://a4ucontent.blob.core.windows.net/images/0047543_0.png,
"Clairol <br/>
Hello Hydration Hair Conditioner <br/>
<span style=""color:gray""> 300ml </span>",0,E-Clairol Hello Hydration H/Cond 300ML,https://allforyou.sg/online-deals,$4.70,False,https://a4ucontent.blob.core.windows.net/images/0047540_0.png,
"Clairol <br/>
Hello Hyrdation Shampoo <br/>
<span style=""color:gray""> 300ml </span>",0,E-Clairol Hello Hydration Shampoo 300ML,https://allforyou.sg/online-deals,$4.70,False,https://a4ucontent.blob.core.windows.net/images/0047541_0.png,
"Darlie <br/>
Double Action Tooth-Paste <br/>
<span style=""color:gray""> 2x200g </span>",0,E-Darlie D/Action T/Paste 2X200G,https://allforyou.sg/online-deals,$3.95,False,https://a4ucontent.blob.core.windows.net/images/0047238_0.png,
"Darlie <br/>
Double Action Tooth-Paste <br/>
<span style=""Color:gray""> 200g </span>",0,E-Darlie Double Action T/Paste 200G,https://allforyou.sg/online-deals,$2.25,False,https://a4ucontent.blob.core.windows.net/images/0047243_0.png,
"Pantene <br/>
Anti-Dandruff Shampoo <br/>
<span style=""color:gray""> 670ml </span>",0,E-Pantene Anti-Dandruff Shampoo 670ML,https://allforyou.sg/online-deals,$7.95,False,https://a4ucontent.blob.core.windows.net/images/0047548_0.png,
"Pantene <br/>
Anti-HairFall Shampoo <br/>
<span style=""color:gray""> 670ml </span>",0,E-Pantene Anti-Hair Fall Shampoo 670ML,https://allforyou.sg/online-deals,$7.95,False,https://a4ucontent.blob.core.windows.net/images/0047546_0.png,
"Pantene <br/>
Daily Moisture Repair Shampoo </br>
<span style=""color:gray""> 750ml </span>",0,E-Pantene Daily Moisture Rep Shp 750ML,https://allforyou.sg/online-deals,$7.95,False,https://a4ucontent.blob.core.windows.net/images/0047550_0.png,
"Pantene <br/>
Naturecare Fullness & Life Shampoo <br/>
<span style=""color:gray""> 750ml </span>",0,E-Pantene Naturecare F&Life Shp 750ML,https://allforyou.sg/online-deals,$7.95,False,https://a4ucontent.blob.core.windows.net/images/0047551_0.png,
"Pantene <br/>
Silky Smooth Care Shampoo <br/>
<span style=""color:gray""> 670ml </span>",0,E-Pantene Silky&Smooth Care Shp 670ML,https://allforyou.sg/online-deals,$7.95,False,https://a4ucontent.blob.core.windows.net/images/0047549_0.png,
"Pantene <br/>
Total Damage Care Shampoo <br/>
<span style=""color:gray""> 670ml </span>",0,E-Pantene Total Dmg Care Shampoo 670ML,https://allforyou.sg/online-deals,$7.95,False,https://a4ucontent.blob.core.windows.net/images/0047547_0.png,
"Rejoice <br/>
3 In 1 Anti-Dandruff Shampoo <br/>
<span style=""color:gray""> 600ml </span>",0,E-Rejoice 3IN1 A/Dandruff Shampoo 600ML,https://allforyou.sg/online-deals,$5.95,False,https://a4ucontent.blob.core.windows.net/images/0047241_0.png,
"Rejoice <br/>
3 In 1 Anti-HairFall Shampoo <br/>
<span style=""color:gray""> 600ml </span>",0,E-Rejoice 3IN1 Anti-H/Fall Shampoo 600ML,https://allforyou.sg/online-deals,$5.95,False,https://a4ucontent.blob.core.windows.net/images/0047242_0.png,
"Rejoice <br/>
Rich Shampoo <br/>
<span style=""color:gray""> 600ml </span>",0,E-Rejoice Rich Shampoo 600ML,https://allforyou.sg/online-deals,$5.95,False,https://a4ucontent.blob.core.windows.net/images/0047240_0.png,
"Rejoice <br/>
Soft & Smooth Shampoo <br/>
<span style=""color:gray""> 600ml </span>",0,E-Rejoice Soft&Smooth Shampoo 600ML,https://allforyou.sg/online-deals,$5.95,False,https://a4ucontent.blob.core.windows.net/images/0047239_0.png,
"EESIN <br/>
Blue Gel Pen <br/>
<span style= ""color: gray""> 4S </span>",0,Eesin R1 Gel Pen 4S 4R1,https://allforyou.sg/stationery,$3.20,False,https://a4ucontent.blob.core.windows.net/images/0044618_0.png,
"ESPP <br/>
4 Colour Pen <br/>
<span style=""color: grey;"">2S</span> ",0,Espp 4 Col Pen 2S 28030,https://allforyou.sg/stationery,$2.50,False,https://a4ucontent.blob.core.windows.net/images/0044592_0.png,
"ESPP <br/>
Correction Tape <br/>
<span style=""color: grey;"">2S</span> ",0,Espp Correction Pen 2S 2504,https://allforyou.sg/stationery,$3.30,False,https://a4ucontent.blob.core.windows.net/images/0044594_0.png,
"ESPP <br/>
Ruler Set <br/>
<span style= ""color: gray""> 4S </span>",0,Espp Ruler Set 075,https://allforyou.sg/stationery,$1.50,False,https://a4ucontent.blob.core.windows.net/images/0044603_0.png,
"ESPP <br/>
Scissors Set <br/>
<span style= ""color: gray""> 1S </span>",0,Espp Scissors Set 075,https://allforyou.sg/stationery,$1.50,False,https://a4ucontent.blob.core.windows.net/images/0044608_0.png,
"ESPP <br/>
Glue Set <br/>
<span style= ""color: gray""> 4S </span>",0,Espp Glue Set 075,https://allforyou.sg/stationery,$1.50,False,https://a4ucontent.blob.core.windows.net/images/0044616_0.png,
"ESPP <br/>
Max Staple HD-10 (Rose) <br/>
<span style= ""color: gray""> 1S </span>",0,Espp Max Staple HD-10(ROSE),https://allforyou.sg/stationery,$2.90,False,https://a4ucontent.blob.core.windows.net/images/0044617_0.png,
"BLU TACK<br/>
original<br/>
<span style= ""color: gray"">45G </span>",0,Blu Tack Glue 45G,https://allforyou.sg/stationery,$1.80,True,https://a4ucontent.blob.core.windows.net/images/0022207_0.png,
"Paper One <br/>
70GSM A4 Paper<br/>
<span style= ""color: gray""> 500 sheets </span>",0,Paper One 70GSM A4 Paper,https://allforyou.sg/stationery,$4.60,False,https://a4ucontent.blob.core.windows.net/images/0044480_0.png,
"Airify<br/>
Fan Filters Classic<br/>
<span style =""color:grey;"">green</span>",0,Airify Fan Filters Classic(Green),https://allforyou.sg/fan,$6.00,False,https://a4ucontent.blob.core.windows.net/images/0049437_0.png,
"Airify<br/>
Fan Filters Classic<br/>
<span style =""color:grey;"">yellow</span>
",0,Airify Fan Filters Classic(Yellow),https://allforyou.sg/fan,$6.00,False,https://a4ucontent.blob.core.windows.net/images/0049494_0.png,
"Ifan 8"" Turbo Fan (IF7408) <br/>
Descripton <br/>
- 90 Degree vertical angle adjustment <br/>
- 3 Speed Control <br/>
- 20cm Blade <br/>
- 220-240V 35W 50-60Hz <br/>
- Overheat Protection <br/>
- Wind up to 5 meters <br/>",0,"Ifan 8"" Turbo Fan IF7408",https://allforyou.sg/fan,$49.90,False,https://a4ucontent.blob.core.windows.net/images/0051737_0.png,
"Morries <br/> 
16"" Stand Fan <span style= ""color: gray""> 1S </span><br/>
Description: <br/>
- 3PP blade <br/>
- 3 Leve Wind Speed <br/>
- Adjustable height <br/>
- Oscillation available <br/>
- 220-240V 45W 50Hz <br/>
- Overheat protection <br/>
- Packing size:1x1 <br/>
- Measurement:47*19*44 <br/>
- NW/GW(KG):5/6 <br/>",0,Morries 16'STAND Fan MS-SF525,https://allforyou.sg/fan,$32.90,False,https://a4ucontent.blob.core.windows.net/images/0044922_0.png,$35.90
"Morries<br/>
18""STAND Fan W/T MS-545SFT<span style=""color:grey"">1S</span><br/>
Description:<br/>
- 60 mins timer<br/>
- Overheat protection<br/>
- 3 AS alloy blade ,Super Air Flow<br/>
- Power 220- 240V 60W 50/60Hz<br/>
- Packing size:1x1<br/>
- Measurement:51*19*52<br/>
- NW/GW(KG):7/7.5",0,"Morries 18""STAND Fan W/T MS-545SFT",https://allforyou.sg/fan,$38.90,False,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,$49.90
"Morries<br/>
12' Box Fan (MS-712P)<span style=""color:grey"">1S</span><br/>
Description:<br/>
- 3-Speed selector<br/>
- 2 Hour Timer<br/>
- Louver Function<br/>
- Protective Grille for safety<br/>
- Power: 230V-240V 48W 50/60Hz
",0,Morries 12' Box Fan (MS-712P),https://allforyou.sg/fan,$16.90,False,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,$22.90
"Morries Cordless Jug 1.7L (MS800N)
Description:<br/>
- ON/OFF Switch And Power Indicator <br/>
- Water Level Indicator<br/>
- Washable Limescale Filter<br/>
- Over-heating Protection<br/>
- Thermostat control / STRIX from UK<br/>
- Power: 220V-240V 1850W-2200W 50/60Hz<br/>
- Easy to use<br/>",0,Morries 1.7L Cordless Jug MS800N,https://allforyou.sg/other-appliances,$18.90,False,https://a4ucontent.blob.core.windows.net/images/0051739_0.png,$23.90
"Morries<br/>
500W 2in1 Blender MS8305B<span style=""color:grey"">1S</span><br/>
Description:<br/>
- 1.5L Glass Jar<br/>
- 500W Powerful motor<br/>
- 2-Speed / Pulse function<br/>
- Stainless Steel Housing<br/>
- 6 pieces Stainless steel cutting blade and base idea for ice crushing.<br/>
- Ideal for Grinding Coffee Beans, Almonds, Peanuts, etc<br/>
- Easy to operate<br/>
- Power: 220V-240V 500W 50Hz",0,Morries 500W 2in1 Blender MS8305B,https://allforyou.sg/other-appliances,$44.90,False,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,$52.90
"Morries<br/>
Cordless Kettle Jug 1.5L MS-CJ608<span style=""color:grey"">1S</span><br/>
Description:<br/>
- 1.5L Cordless Kettle<br/>
- On/Off Switch and Power Indicator<br/>
- Water outlet spout and getty mouth pot<br/>
- Over-heating protection<br/>
- Double Layer Housing<br/>
- Power :: 220-240V 50/60Hz 1500W<br/>
- Packing size:1x12<br/>
- Measurement:57*38.5*46<br/>
- NW/GW(KG):11.6/14.3",0,Morries C'LESS Ket Jug 1.5L MS-CJ608,https://allforyou.sg/other-appliances,$29.90,False,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,$49.90
"Morries <br/>
Cordless Jug <span style= ""color: gray""> 1S </span> <br/>
Description: <br/>
- Capacity 1.8L <br/>
- 360° Rotating Cordless Base <br/>
- Boil dry and Overheat Protection <br/>
- Concealed Stainless Steel heating element <br/>
- Heat-Resistant plastic housing <br/>
- Removable and Washable filter <br/>
- STRIX Controller (From UK) <br/>
- Accessories : 2 Plastic Cups <br/>
- Easy to use <br/>
- Power: 220V-240V 1850W-2200W 50/60Hz <br/>",0,Morries Cordless Jug MS8360,https://allforyou.sg/other-appliances,$27.90,False,https://a4ucontent.blob.core.windows.net/images/0044829_0.png,$35.90
"Morries Steam Iron (MS-2388S) <br/>
Description:<br/>
- Large non-stick Coated Soleplate<br/>
- Ideal for both Dry and Steam Ironing<br/>
- Temperature regulating function for different fabrics<br/>
- Self-cleaning function<br/>
- Selection of Normal & Powerful Burst<br/>
- Steam spraying<br/>
- Light Weight<br/>
- Large Water Tank<br/>
- Power: 220-240V/50Hz/1200-1400W",0,Morries Steam Iron MS-2388S,https://allforyou.sg/other-appliances,$19.90,False,https://a4ucontent.blob.core.windows.net/images/0051738_0.png,$23.90
"Power Pac <br/>
2 Slice Bread Toaster PPT02 <span style= ""color: gray""> 1S </span> <br/>
Description: <br/>
- 7 stage variable browning control <br/>
- Toast 1-2pcs of bread at one time <br/>
- Stop button <br/>
- Auto pop-up <br/>
- Great breakfast helper <br/>
- Easy to clean <br/>
- 230V. 50Hz. 750W <br/>",0,P/Pac 2SLICE Bread Toaster PPT02,https://allforyou.sg/other-appliances,$10.90,False,https://a4ucontent.blob.core.windows.net/images/0044846_0.png,$15.90
"Powerpac Electric & Pizza Oven (PPT38) 
Description:<br/>
- Top & bottom heating element<br/>
- Ideal for reheating, toasting, grilling & baking<br/>
- 15 minute timer with bell ring<br/>
- Large view door window<br/>
- 2 quartz heating elements<br/>
- Removable bottom crumb tray for easy cleaning<br/>
- Power: 220V-240V, 50Hz-60Hz, 800W",0,Powerpac 10L Electric & Pizza Oven PPT38,https://allforyou.sg/other-appliances,$29.90,False,https://a4ucontent.blob.core.windows.net/images/0051740_0.png,$35.90
"BRAND'S<br/>
Essence Of Chicken (Family Pack)<br/>
<span style=""color: grey;"">24 bottles X 68ML(Free 6 Bottles)</span>",0,BRAND'S Eoc Family Pack 3+1X6BX68ML,https://allforyou.sg/health-tonics,$58.35,False,https://a4ucontent.blob.core.windows.net/images/0051492_0.png,
"BRAND'S<br/>
Essence Of Chicken Tablets Vitamin & Iron<br/>
<span style =""color:grey""> 60S </span>",0,BRAND'S Eoc Tablets Vit & Iron 60S,https://allforyou.sg/health-tonics,$25.00,False,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,$29.00
"BRAND'S<br/>
Essence Of Chicken (With American Ginseng)<br/>
<span style=""color: grey;"">7S + Free 1S X 68ML</span>",0,BRAND'S Eoc W/American G/Sg 7+1X68ML,https://allforyou.sg/health-tonics,$25.60,True,https://a4ucontent.blob.core.windows.net/images/0051668_0.png,
"BRAND'S<br/>
Essence Of Chicken for Children<br/>
(With Gou Qi Zh)<br/>
<span style=""color: grey;"">10S + 2S X 41ML</span>",0,BRAND'S EOC-CHILDREN(GOUQIZI)10+2X41ML,https://allforyou.sg/health-tonics,$24.80,False,https://a4ucontent.blob.core.windows.net/images/0051490_0.png,
"BRAND'S<br/>
Essence Of Chicken for Children(Vitamin B Complex)<br/>
<span style=""color: grey;"">10S + 2S X 41ML</span>",0,BRAND'S Eoc-Children(Vitamin B)10+2X41ML,https://allforyou.sg/health-tonics,$24.80,False,https://a4ucontent.blob.core.windows.net/images/0051489_0.png,
"BRAND'S<br/>
Essence America Ginseng<br/>
<span style =""color:grey""> 6X68ML </span>",0,BRAND'S Ess America Ginseng 6X68ML,https://allforyou.sg/health-tonics,$21.95,False,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,
"BRAND'S<br/>
Essence Of Chicken(With Cordyceps)<br/>
<span style=""color: grey;"">10S X 41ML</span>  ",0,BRAND'S Ess Ckn Cordyceps 10X41ML(N),https://allforyou.sg/health-tonics,$24.90,True,https://a4ucontent.blob.core.windows.net/images/0051493_0.png,
"BRAND'S<br/>
Essence Of Chicken(With CORDYCEPS)<br/>
<span style=""color: grey;"">15S + 3S X 68ML</span>",0,BRAND'S Ess Of CKN(CORDYCEPS)15+3X68ML,https://allforyou.sg/health-tonics,$54.90,True,https://a4ucontent.blob.core.windows.net/images/0051497_0.png,
"BRAND'S<br/>
Inner Shine + RECIPE Booklet<br/>
<span style=""color: grey;"">14S X 42ML</span>
",0,BRAND'S I/Shine 14X42ML+RECIPE Booklet,https://allforyou.sg/health-tonics,$26.90,False,https://a4ucontent.blob.core.windows.net/images/0051485_0.png,
"BRAND'S<br/>
Innershine Berry Essence<br/>
<span style=""color: grey;"">12S X 42ML</span> ",0,BRAND'S Innershine Berry 12X42ML(N),https://allforyou.sg/health-tonics,$24.90,False,https://a4ucontent.blob.core.windows.net/images/0051496_0.png,
"BRAND'S<br/>
Innershine Berry Essence<br/>
<span style=""color: grey;"">15s + 3s x 42 ml</span>",0,BRAND'S Innershine Berry Ess 15+3X42ML,https://allforyou.sg/health-tonics,$34.80,True,https://a4ucontent.blob.core.windows.net/images/0051484_0.png,
"Huiji<br/>
Fatt Choy Tea<br/>
<span style> =""color:grey""> 10S X 20G </span>",0,Huiji Fatt Choy Tea 10SX20G,https://allforyou.sg/health-tonics,$3.90,False,https://a4ucontent.blob.core.windows.net/images/0051796_0.png,
"New Moon<br/>
Essence Of Fish With American Ginseng<br/>
<span style =""color:grey""> 6+1x68ML </span>",0,N/Moon Ess Of Fish W/A.Ginseng 6+1X68ML,https://allforyou.sg/health-tonics,$12.90,False,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,$18.90
